age,married,orientation,religion,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,MarriedN,OrientationN,ReligionN
20,Never,Hetero,Muslim,5.0,6.0,4.0,4.0,6.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0
20,Never,Hetero,Muslim,4.0,6.0,7.0,2.0,7.0,7.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0
33,Previously,New Types,Other,2.0,3.0,5.0,5.0,7.0,5.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0
18,Never,Bi,Muslim,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0
22,Never,Hetero,Muslim,5.0,4.0,5.0,4.0,4.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,5.0,6.0,5.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,6.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,2.0,5.0,2.0,7.0,5.0,5.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
20,Never,New Types,Muslim,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,5.0,4.0
18,Never,Hetero,Muslim,2.0,5.0,7.0,7.0,6.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0
17,Never,Hetero,Muslim,7.0,6.0,4.0,4.0,7.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,1.0,1.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0
15,Never,Bi,Mormon,1.0,6.0,7.0,7.0,2.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,10.0
24,Never,Hetero,Muslim,3.0,7.0,1.0,4.0,5.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
17,Never,New Types,Muslim,6.0,5.0,2.0,5.0,6.0,5.0,6.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0
17,Never,Hetero,Muslim,6.0,3.0,6.0,5.0,6.0,5.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,7.0,5.0,4.0,1.0,7.0,2.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0
28,Never,Hetero,Muslim,4.0,2.0,7.0,7.0,5.0,6.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0
19,Never,New Types,Muslim,1.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0
18,Never,Hetero,Muslim,4.0,7.0,7.0,5.0,7.0,6.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,4.0
18,Never,New Types,Muslim,1.0,3.0,7.0,7.0,7.0,3.0,1.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0
21,Never,Bi,Muslim,6.0,6.0,5.0,5.0,7.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,4.0,4.0
19,Never,Hetero,Muslim,4.0,2.0,4.0,2.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0
22,Never,New Types,Muslim,7.0,6.0,6.0,5.0,7.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,5.0,4.0
19,Never,New Types,Muslim,4.0,2.0,1.0,3.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0
20,Never,Hetero,Muslim,4.0,5.0,4.0,4.0,4.0,6.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0
21,Never,Bi,Muslim,6.0,7.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
20,Never,Hetero,Muslim,4.0,6.0,5.0,1.0,6.0,6.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,6.0,6.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,1.0,5.0,7.0,7.0,5.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0
20,Never,Hetero,Muslim,7.0,4.0,1.0,2.0,5.0,5.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0
19,Never,Hetero,Buddhist,7.0,6.0,5.0,1.0,7.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,9.0
21,Never,Asexual,Muslim,1.0,1.0,6.0,6.0,7.0,5.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0
19,Never,New Types,Muslim,3.0,3.0,4.0,6.0,7.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,4.0
21,Never,Hetero,Muslim,3.0,6.0,4.0,1.0,6.0,3.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0
21,Never,New Types,Muslim,4.0,2.0,7.0,4.0,7.0,7.0,1.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0
23,Never,Homo,Muslim,4.0,6.0,6.0,7.0,6.0,7.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0
18,Never,New Types,Muslim,4.0,4.0,5.0,5.0,6.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,5.0,4.0
18,Never,Hetero,Muslim,5.0,7.0,5.0,7.0,7.0,7.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0
23,Never,Hetero,Muslim,5.0,6.0,5.0,5.0,6.0,5.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0
22,Never,New Types,Muslim,4.0,7.0,5.0,6.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,5.0,4.0
29,Married,New Types,Muslim,5.0,6.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0
22,Second,New Types,Muslim,4.0,5.0,5.0,1.0,4.0,7.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0
19,Never,Hetero,Muslim,6.0,2.0,6.0,3.0,7.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,5.0,5.0,5.0,4.0,4.0,6.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,5.0,6.0,7.0,4.0,5.0,1.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,4.0,3.0,6.0,7.0,7.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0
22,Never,Hetero,Muslim,5.0,7.0,3.0,4.0,4.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0
18,Never,New Types,Muslim,3.0,4.0,6.0,7.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0
17,Never,New Types,Muslim,3.0,6.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0
21,Never,Hetero,Muslim,1.0,7.0,7.0,7.0,4.0,5.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0
22,Never,Bi,Protestant,4.0,5.0,3.0,2.0,5.0,6.0,6.0,3.0,2.0,4.0,2.0,1.0,4.0,6.0
24,Never,Bi,Muslim,1.0,7.0,7.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0
26,Never,Hetero,Christian Other,2.0,1.0,7.0,7.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0
20,Never,Hetero,Muslim,4.0,6.0,2.0,6.0,6.0,6.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0
23,Never,Hetero,Muslim,4.0,7.0,3.0,1.0,6.0,6.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0
18,Never,New Types,Muslim,5.0,5.0,6.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,5.0,4.0
18,Never,New Types,Muslim,5.0,5.0,7.0,7.0,7.0,7.0,2.0,4.0,2.0,3.0,3.0,1.0,5.0,4.0
18,Married,Bi,Atheist,1.0,4.0,7.0,7.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0
17,Never,Hetero,Muslim,3.0,2.0,7.0,7.0,6.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0
21,Never,New Types,Christian,1.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,1.0,1.0,2.0,1.0,5.0,3.0
19,Never,New Types,Muslim,5.0,5.0,6.0,7.0,5.0,7.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,4.0
21,Never,Hetero,Muslim,5.0,6.0,2.0,4.0,6.0,3.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0
18,Never,New Types,Muslim,2.0,6.0,7.0,4.0,5.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,5.0,4.0
18,Never,Hetero,Muslim,3.0,4.0,7.0,3.0,5.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,4.0
17,Never,Hetero,Muslim,3.0,6.0,7.0,7.0,7.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0
16,Never,New Types,Buddhist,4.0,4.0,5.0,4.0,6.0,6.0,4.0,3.0,3.0,3.0,3.0,1.0,5.0,9.0
19,Never,Hetero,Muslim,4.0,5.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
23,Never,Hetero,Muslim,4.0,5.0,3.0,5.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
19,Never,Hetero,Muslim,2.0,7.0,4.0,3.0,4.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0
28,Never,New Types,Muslim,3.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0
19,Never,Hetero,Muslim,6.0,6.0,4.0,5.0,7.0,7.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0
22,Never,New Types,Muslim,5.0,5.0,4.0,3.0,4.0,6.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,4.0
21,Never,Hetero,Muslim,1.0,7.0,5.0,1.0,7.0,5.0,5.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0
29,Never,Homo,Muslim,4.0,4.0,5.0,4.0,6.0,6.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0
22,Never,Asexual,Muslim,5.0,4.0,5.0,4.0,6.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0
22,Never,Homo,Muslim,4.0,6.0,4.0,3.0,6.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0
21,Never,New Types,Muslim,5.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,2.0,2.0,3.0,1.0,5.0,4.0
20,Never,Bi,Muslim,1.0,6.0,2.0,2.0,4.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0
22,Never,Bi,Muslim,3.0,4.0,3.0,5.0,6.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0
24,Never,New Types,Muslim,3.0,6.0,2.0,5.0,4.0,5.0,6.0,2.0,1.0,3.0,4.0,1.0,5.0,4.0
19,Never,Hetero,Muslim,5.0,6.0,5.0,6.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,4.0,1.0,7.0,7.0,6.0,7.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,4.0
20,Never,Hetero,Muslim,5.0,2.0,5.0,3.0,6.0,6.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0
20,Never,Hetero,Hindu,5.0,5.0,4.0,3.0,5.0,4.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,8.0
23,Never,Hetero,Muslim,4.0,6.0,3.0,2.0,6.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
22,Never,New Types,Muslim,5.0,6.0,7.0,6.0,5.0,6.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,4.0
20,Previously,Asexual,Muslim,5.0,6.0,6.0,7.0,7.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0
20,Never,Hetero,Mormon,4.0,5.0,6.0,6.0,4.0,6.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,10.0
23,Never,Hetero,Muslim,6.0,7.0,5.0,4.0,5.0,2.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0
19,Never,Hetero,Muslim,6.0,5.0,4.0,2.0,5.0,5.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0
38,Married,Hetero,Muslim,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0
20,Never,Hetero,Muslim,3.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0
20,Never,Hetero,Muslim,4.0,5.0,7.0,7.0,7.0,6.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,4.0
22,Never,Homo,Muslim,3.0,4.0,6.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0
23,Never,Hetero,Muslim,3.0,2.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0
50,Previously,Hetero,Agnostic,5.0,5.0,2.0,3.0,6.0,3.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0
16,Never,Asexual,Muslim,5.0,6.0,4.0,5.0,4.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0
20,Never,Hetero,Muslim,6.0,7.0,5.0,5.0,6.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,6.0,5.0,1.0,6.0,7.0,6.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0
20,Never,Hetero,Muslim,4.0,3.0,6.0,7.0,7.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,4.0
23,Never,Hetero,Muslim,7.0,7.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
21,Never,Asexual,Muslim,1.0,7.0,5.0,7.0,6.0,1.0,5.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0
18,Never,Hetero,Muslim,4.0,5.0,6.0,4.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0
24,Never,Hetero,Muslim,6.0,7.0,3.0,1.0,7.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,1.0,4.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0
16,Never,Bi,Muslim,6.0,6.0,2.0,2.0,7.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0
19,Never,Asexual,Muslim,5.0,3.0,7.0,3.0,7.0,7.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0
20,Never,Homo,Agnostic,2.0,7.0,3.0,7.0,5.0,2.0,5.0,2.0,1.0,4.0,1.0,1.0,2.0,7.0
19,Never,Asexual,Muslim,5.0,2.0,6.0,7.0,7.0,7.0,2.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0
22,Never,Hetero,Muslim,4.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0
21,Never,New Types,Muslim,1.0,4.0,5.0,6.0,2.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0
19,Never,Hetero,Muslim,1.0,1.0,1.0,7.0,7.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0
17,Never,Hetero,Muslim,7.0,7.0,1.0,4.0,7.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0
18,Never,Bi,Agnostic,6.0,5.0,7.0,1.0,6.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,7.0
18,Never,New Types,Muslim,6.0,5.0,7.0,2.0,7.0,6.0,2.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0
21,Never,Asexual,Muslim,3.0,6.0,5.0,7.0,6.0,7.0,6.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0
20,Never,Homo,Other,4.0,4.0,7.0,7.0,6.0,7.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0
15,Never,New Types,Agnostic,3.0,6.0,6.0,4.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,1.0,5.0,7.0
21,Never,Bi,Muslim,4.0,7.0,7.0,7.0,7.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0
13,Never,Homo,Atheist,4.0,5.0,5.0,6.0,6.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0
20,Never,Hetero,Muslim,4.0,6.0,5.0,6.0,5.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0
19,Never,Hetero,Muslim,4.0,6.0,2.0,6.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
23,Never,Hetero,Hindu,2.0,2.0,5.0,6.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,8.0
17,Never,Hetero,Muslim,4.0,6.0,1.0,6.0,5.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,4.0,5.0,6.0,7.0,7.0,6.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0
44,Never,Bi,Agnostic,1.0,6.0,5.0,7.0,5.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,4.0,7.0
17,Never,Hetero,Atheist,4.0,5.0,7.0,6.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,5.0
14,Never,Bi,Atheist,1.0,4.0,7.0,7.0,7.0,2.0,1.0,4.0,3.0,4.0,4.0,1.0,4.0,5.0
14,Never,New Types,Christian,2.0,6.0,6.0,6.0,5.0,7.0,3.0,4.0,2.0,1.0,4.0,1.0,5.0,3.0
17,Never,Bi,Agnostic,2.0,4.0,7.0,5.0,7.0,5.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,7.0
21,Never,Hetero,Muslim,4.0,6.0,1.0,6.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,6.0,5.0,4.0,7.0,7.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
22,Never,Hetero,Atheist,5.0,6.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0
23,Never,Bi,Muslim,5.0,5.0,5.0,7.0,7.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0
21,Never,New Types,Muslim,6.0,7.0,7.0,7.0,7.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,5.0,4.0
25,Never,Hetero,Muslim,2.0,6.0,5.0,7.0,5.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0
20,Never,Asexual,Muslim,6.0,7.0,5.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,4.0
28,Never,Hetero,Muslim,4.0,6.0,5.0,4.0,7.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0
22,Never,New Types,Muslim,4.0,6.0,2.0,1.0,7.0,3.0,6.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0
23,Never,Bi,Muslim,5.0,5.0,5.0,4.0,6.0,6.0,5.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0
23,Never,New Types,Muslim,6.0,6.0,5.0,7.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0
24,Never,Hetero,Agnostic,5.0,4.0,5.0,6.0,7.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,7.0
23,Never,Hetero,Protestant,2.0,4.0,6.0,7.0,6.0,5.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,6.0
14,Never,Hetero,Christian Other,3.0,5.0,2.0,7.0,5.0,5.0,6.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0
20,Never,Hetero,Muslim,6.0,6.0,7.0,3.0,6.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,2.0,5.0,5.0,7.0,7.0,5.0,6.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0
24,Married,Hetero,Muslim,4.0,5.0,7.0,5.0,6.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0
21,Never,Hetero,Muslim,4.0,2.0,3.0,6.0,5.0,6.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0
21,Never,Hetero,Atheist,6.0,1.0,7.0,3.0,5.0,6.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0
39,Never,Hetero,Muslim,2.0,6.0,2.0,7.0,6.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0
24,Never,Bi,Muslim,3.0,6.0,5.0,4.0,3.0,6.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0
18,Never,Hetero,Muslim,4.0,5.0,5.0,7.0,5.0,6.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0
20,Never,Hetero,Muslim,4.0,7.0,5.0,3.0,5.0,1.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0
15,Never,Bi,Christian Other,4.0,5.0,6.0,3.0,5.0,7.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0
23,Never,Hetero,Muslim,6.0,5.0,6.0,3.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0
20,Never,Bi,Christian Other,5.0,7.0,5.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0
16,Never,Hetero,Atheist,7.0,7.0,5.0,2.0,6.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,5.0
16,Never,Hetero,Atheist,4.0,7.0,5.0,6.0,7.0,2.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,5.0
16,Never,Bi,Christian Other,2.0,6.0,5.0,6.0,5.0,6.0,1.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0
19,Never,Hetero,Christian Other,1.0,6.0,7.0,6.0,5.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
30,Married,Hetero,Muslim,2.0,4.0,5.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,3.0,3.0,1.0,4.0
16,Never,Hetero,Atheist,1.0,3.0,5.0,7.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0
14,Never,Bi,Christian,3.0,7.0,5.0,5.0,6.0,6.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0
21,Never,Hetero,Muslim,6.0,3.0,6.0,1.0,7.0,7.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,4.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0
21,Never,Bi,Muslim,3.0,6.0,7.0,5.0,5.0,6.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0
29,Never,Hetero,Atheist,5.0,2.0,6.0,1.0,2.0,6.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,5.0
22,Never,New Types,Muslim,4.0,6.0,7.0,2.0,5.0,7.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,4.0
22,Never,Hetero,Muslim,4.0,6.0,6.0,1.0,5.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0
19,Never,Bi,Muslim,5.0,6.0,6.0,5.0,6.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0
19,Never,Hetero,Muslim,7.0,7.0,5.0,1.0,7.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
22,Never,Hetero,Christian Other,6.0,7.0,6.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0
20,Never,Bi,Christian Other,3.0,2.0,5.0,3.0,3.0,6.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,2.0
15,Never,Hetero,Christian,5.0,3.0,7.0,6.0,6.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0
21,Never,New Types,Muslim,5.0,5.0,6.0,6.0,6.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0
21,Never,Hetero,Muslim,2.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,1.0,1.0,7.0,7.0,7.0,7.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
18,Never,Bi,Muslim,4.0,5.0,6.0,6.0,6.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,4.0
24,Never,Hetero,Muslim,1.0,6.0,7.0,7.0,1.0,5.0,7.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
22,Never,Hetero,Muslim,5.0,5.0,5.0,7.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0
24,Never,Hetero,Muslim,6.0,5.0,7.0,2.0,7.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0
21,Never,Bi,Atheist,1.0,2.0,7.0,7.0,1.0,7.0,1.0,4.0,3.0,4.0,4.0,1.0,4.0,5.0
24,Never,Hetero,Muslim,4.0,6.0,6.0,3.0,6.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0
14,Never,Hetero,Christian,4.0,5.0,5.0,6.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0
21,Never,New Types,Atheist,2.0,2.0,5.0,6.0,7.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,5.0,5.0
14,Never,Hetero,Christian,4.0,6.0,5.0,7.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0
22,Never,Hetero,Muslim,5.0,5.0,6.0,5.0,6.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0
22,Never,Hetero,Muslim,4.0,6.0,4.0,7.0,6.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,3.0,6.0,4.0,2.0,7.0,5.0,7.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0
32,Married,Homo,Agnostic,1.0,5.0,6.0,6.0,5.0,3.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,7.0
20,Never,Bi,Atheist,1.0,5.0,5.0,7.0,2.0,5.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0
23,Never,Hetero,Muslim,5.0,7.0,5.0,5.0,6.0,5.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0
15,Married,Homo,Christian,6.0,5.0,5.0,1.0,6.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0
21,Never,Homo,Muslim,3.0,7.0,7.0,2.0,7.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0
18,Never,Hetero,Muslim,2.0,4.0,4.0,1.0,2.0,6.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0
